week_start,cases,deaths,recovered,active_now,active_delta,total_cases,total_deaths,recovered_total,ws_covid,ws_share_covid,ws_боль_в_горле,ws_share_боль_в_горле,ws_ковид,ws_share_ковид,ws_коронавирус,ws_share_коронавирус,ws_кт_легких,ws_share_кт_легких,ws_ломота,ws_share_ломота,ws_нет_запахов,ws_share_нет_запахов,ws_одышка,ws_share_одышка,ws_пневмония,ws_share_пневмония,ws_положительный_тест_ковид,ws_share_положительный_тест_ковид,ws_потеря_вкуса,ws_share_потеря_вкуса,ws_пропало_обоняние,ws_share_пропало_обоняние,ws_пцр_тест,ws_share_пцр_тест,ws_сатурация,ws_share_сатурация,ws_симптомы_ковида,ws_share_симптомы_ковида,ws_сухой_кашель,ws_share_сухой_кашель,ws_температура_38,ws_share_температура_38,ws_температура_39,ws_share_температура_39,ws_тест_на_ковид,ws_share_тест_на_ковид,ws_чем_лечить_ковид,ws_share_чем_лечить_ковид,ws_экспресс_тест_ковид,ws_share_экспресс_тест_ковид,temp_mean,temp_min,temp_max,humidity_mean,pressure_mean,wind_speed_mean,precip_sum,weekend_days,holiday_days,short_work_days,school_break_days,is_holiday_week,is_school_break_week,is_school_start_week,is_new_year_period,is_may_holiday_period,restriction_level,mask_mandate,remote_work,year,month,quarter,weekofyear
2021-02-22,10642.0,314.0,13083.0,65723.0,-2755.0,978476.0,15055.0,897698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.514,-23.5,5.4,79.643,751.484,1.268,27.2,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,2,1,8
2021-03-01,11919.0,339.0,13411.0,63892.0,-1831.0,990395.0,15394.0,911109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-10.7,5.0,74.054,742.613,1.268,15.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,3,1,9
2021-03-08,9999.0,370.0,9279.0,64242.0,350.0,1000394.0,15764.0,920388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.812,-20.4,2.7,68.286,747.398,1.554,19.2,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,3,1,10
2021-03-15,11069.0,364.0,10908.0,64039.0,-203.0,1011463.0,16128.0,931296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,-5.4,3.2,79.518,743.887,1.0,16.1,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,3,1,11
2021-03-22,11088.0,370.0,9896.0,64861.0,822.0,1022551.0,16498.0,941192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336,-7.9,10.7,65.589,747.407,0.893,3.3,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,3,1,12
2021-03-29,12016.0,374.0,8651.0,67852.0,2991.0,1034567.0,16872.0,949843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705,-2.2,8.1,74.107,747.764,0.964,38.9,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,3,1,13
2021-04-05,13749.0,376.0,10328.0,70897.0,3045.0,1048316.0,17248.0,960171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.955,0.0,17.1,59.179,744.418,1.107,29.9,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,4,2,14
2021-04-12,15457.0,391.0,11386.0,74577.0,3680.0,1063773.0,17639.0,971557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.118,2.8,22.3,43.661,752.254,1.518,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,4,2,15
2021-04-19,16536.0,396.0,11664.0,79053.0,4476.0,1080309.0,18035.0,983221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.762,1.1,15.6,70.5,745.682,1.339,91.1,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,4,2,16
2021-04-26,18409.0,393.0,11744.0,85325.0,6272.0,1098718.0,18428.0,994965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114,1.7,15.9,64.054,745.012,1.214,39.9,2.0,0,0,0,0,0,0,0,1,0,0,0,2021,4,2,17
2021-05-03,17670.0,409.0,13711.0,88875.0,3550.0,1116388.0,18837.0,1008676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.254,4.2,18.2,70.696,740.512,1.393,105.1,2.0,0,0,0,0,0,0,0,1,0,0,0,2021,5,2,18
2021-05-10,20709.0,405.0,17118.0,92061.0,3186.0,1137097.0,19242.0,1025794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.457,4.4,25.6,59.054,749.843,1.089,8.3,2.0,0,0,0,0,0,0,0,1,0,0,0,2021,5,2,19
2021-05-17,19942.0,406.0,16994.0,94603.0,2542.0,1157039.0,19648.0,1042788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,8.2,30.7,53.321,742.752,1.214,2.7,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,5,2,20
2021-05-24,20317.0,412.0,17800.0,96708.0,2105.0,1177356.0,20060.0,1060588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.816,7.4,23.6,66.143,748.602,1.054,63.5,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,5,2,21
2021-05-31,20651.0,409.0,15758.0,101192.0,4484.0,1198007.0,20469.0,1076346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.093,4.2,23.0,52.464,751.63,1.321,1.6,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,5,2,22
2021-06-07,36710.0,438.0,17392.0,120072.0,18880.0,1234717.0,20907.0,1093738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.993,13.0,24.9,81.571,744.732,0.696,66.1,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,6,2,23
2021-06-14,51853.0,526.0,23001.0,148398.0,28326.0,1286570.0,21433.0,1116739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.498,12.1,30.3,58.107,750.838,0.732,14.8,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,6,2,24
2021-06-21,52367.0,653.0,27119.0,172993.0,24595.0,1338937.0,22086.0,1143858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,18.2,34.4,54.429,749.661,0.536,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2021,6,2,25
2021-06-28,48838.0,809.0,38682.0,182340.0,9347.0,1387775.0,22895.0,1182540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,15.4,29.5,77.125,742.661,1.143,27.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,6,2,26
2021-07-05,41463.0,753.0,46061.0,176989.0,-5351.0,1429238.0,23648.0,1228601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.436,14.5,31.8,51.036,751.471,0.804,0.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,7,3,27
2021-07-12,33897.0,733.0,52718.0,157435.0,-19554.0,1463135.0,24381.0,1281319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.088,18.5,32.7,64.071,747.029,0.536,59.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,7,3,28
2021-07-19,24943.0,725.0,50295.0,131358.0,-26077.0,1488078.0,25106.0,1331614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.595,12.1,29.2,61.0,744.232,0.929,2.6,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,7,3,29
2021-07-26,20532.0,598.0,31891.0,119401.0,-11957.0,1508610.0,25704.0,1363505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.088,12.8,28.6,67.786,745.393,0.571,18.7,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,7,3,30
2021-08-02,18590.0,485.0,26090.0,111416.0,-7985.0,1527200.0,26189.0,1389595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.925,12.9,29.7,78.804,745.027,0.661,70.7,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,8,3,31
2021-08-09,14959.0,408.0,20582.0,105385.0,-6031.0,1542159.0,26597.0,1410177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.582,13.9,28.5,79.018,748.035,0.607,78.5,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,8,3,32
2021-08-16,12665.0,381.0,17736.0,99933.0,-5452.0,1554824.0,26978.0,1427913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.918,13.9,30.6,69.982,745.712,0.768,42.1,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,8,3,33
2021-08-23,10128.0,373.0,15042.0,94646.0,-5287.0,1564952.0,27351.0,1442955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.496,8.3,22.7,72.768,749.941,0.893,16.7,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,8,3,34
2021-08-30,10403.0,345.0,11445.0,93259.0,-1387.0,1575355.0,27696.0,1454400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.143,5.6,25.2,82.0,742.786,1.107,54.8,2.0,0,0,0,0,0,1,0,0,1,1,0,2021,8,3,35
2021-09-06,10818.0,327.0,9700.0,94050.0,791.0,1586173.0,28023.0,1464100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.364,4.3,20.0,81.911,750.032,0.679,7.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,9,3,36
2021-09-13,15607.0,324.0,9374.0,99959.0,5909.0,1601780.0,28347.0,1473474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,1.8,22.5,72.527,748.169,1.036,1.1,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,9,3,37
2021-09-20,19210.0,382.0,8942.0,109845.0,9886.0,1620990.0,28729.0,1482416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.988,4.7,11.0,90.875,744.143,1.0,110.6,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,9,3,38
2021-09-27,25249.0,447.0,13811.0,120836.0,10991.0,1646239.0,29176.0,1496227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.457,0.3,10.6,83.196,760.504,0.911,2.6,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,9,3,39
2021-10-04,32436.0,491.0,15629.0,137152.0,16316.0,1678675.0,29667.0,1511856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.154,-1.0,13.1,74.929,765.596,0.446,0.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,10,4,40
2021-10-11,40739.0,496.0,21063.0,156332.0,19180.0,1719414.0,30163.0,1532919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.716,-0.5,13.8,75.625,748.141,0.768,52.6,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,10,4,41
2021-10-18,47515.0,540.0,27619.0,175688.0,19356.0,1766929.0,30703.0,1560538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916,-0.4,13.0,77.0,741.995,1.321,25.8,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,10,4,42
2021-10-25,50462.0,639.0,33209.0,192302.0,16614.0,1817391.0,31342.0,1593747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.962,-2.3,12.9,77.018,752.359,1.071,2.4,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,10,4,43
2021-11-01,44233.0,673.0,42097.0,193765.0,1463.0,1861624.0,32015.0,1635844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.409,0.8,12.4,87.357,749.823,1.321,22.2,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,11,4,44
2021-11-08,33538.0,672.0,45595.0,181036.0,-12729.0,1895162.0,32687.0,1681439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102,-2.4,6.7,81.786,749.498,1.482,35.2,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,11,4,45
2021-11-15,23471.0,665.0,47562.0,156280.0,-24756.0,1918633.0,33352.0,1729001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,-2.5,3.2,82.357,746.154,1.304,27.5,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,11,4,46
2021-11-22,21862.0,660.0,35834.0,141648.0,-14632.0,1940495.0,34012.0,1764835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,-6.6,5.4,82.268,742.396,1.286,13.3,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,11,4,47
2021-11-29,22745.0,656.0,25383.0,138354.0,-3294.0,1963240.0,34668.0,1790218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.793,-5.8,5.9,85.25,733.839,1.232,61.3,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,11,4,48
2021-12-06,21138.0,630.0,22350.0,136512.0,-1842.0,1984378.0,35298.0,1812568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.505,-16.9,0.2,87.089,754.912,1.304,18.4,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,12,4,49
2021-12-13,18702.0,588.0,21664.0,132962.0,-3550.0,2003080.0,35886.0,1834232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.355,-3.9,1.4,90.589,746.529,0.821,38.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,12,4,50
2021-12-20,16522.0,534.0,20851.0,128099.0,-4863.0,2019602.0,36420.0,1855083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.698,-21.4,-3.9,78.446,738.861,1.661,20.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2021,12,4,51
2021-12-27,15438.0,487.0,18203.0,124847.0,-3252.0,2035040.0,36907.0,1873286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.125,-16.6,-0.6,84.161,747.0,0.768,9.0,2.0,0,0,0,0,0,0,1,0,1,1,0,2021,12,4,52
2022-01-03,18006.0,488.0,15792.0,126573.0,1726.0,2053046.0,37395.0,1889078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.962,-8.5,0.6,81.661,739.893,1.107,17.6,2.0,5,0,0,1,0,0,1,0,1,1,0,2022,1,1,1
2022-01-10,35658.0,482.0,18608.0,143141.0,16568.0,2088704.0,37877.0,1907686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.952,-18.4,1.8,81.518,742.379,2.054,37.0,2.0,0,0,0,0,0,0,0,0,1,1,0,2022,1,1,2
